73550,FFVIIR,2020-07-31,8,"Overall\, I think the decision to remake FFVII\, possibly the most important videogame ever made\, has been a huge success in many fronts and has likely brought this timeless story bang up to date with a larger audience than ever. This said\, it does feel and play like a tech demo\, testing the waters for the bulk of what's to come\, and this can sometimes be a bit distracting\, despite me reallyOverall\, I think the decision to remake FFVII\, possibly the most important videogame ever made\, has been a huge success in many fronts and has likely brought this timeless story bang up to date with a larger audience than ever. This said\, it does feel and play like a tech demo\, testing the waters for the bulk of what's to come\, and this can sometimes be a bit distracting\, despite me really enjoying most of the ~35 hour run time.The game is absolutely stunning visually and sonically. I am in awe with how the team recreated\, upscaled and enhanced every aspect of the original from characters to iconic bosses/enemies to locations and the general atmosphere of the steampunk city of Midgar. I regularly stopped to marvel at the environments and the fanboy in me swooned at the incredible attention to detail. Battle visuals are stunning\, and everything just feel so alive. Wall Market is a particular highlight\, in addition to the Shinra Labs and Plate Top from the latter chapters. Everything is so charming and the magic of what made FFVII so special is captured completely. The cheesey dialogue and awkward anime-esque sighing and grunting is occasionally jarring\, but to be expected in a dub of a JRPG. In general\, the presentation of Cloud\, Tifa\, Barrett\, Aerith and Red XIII as actual companions is really well done\, and the villains are as ludicrous and animated as ever.The battle system is pretty much the outcome of more than a decade of experimentation from Final Fantasy games. The pseudo-turn based combat from XII\, the staggering system from XIII and the overall approach to action gameplay from XV. What I am completely surprised about is how they've integrated all these systems WITH the materia from the original VII and came up trumps. The game is a joy to play\, challenging and exciting with real tactical depth\, and for the first time the four playable characters are truly on par which older Final Fantasies struggled with. Inevitably\, you favour the stronger\, more straightforward characters in RPG end-games\, but I loved the way the situation of the story naturally fluctuated the team and they were all viable players. Boss battles really shine and the final two bosses of the game really showcase the utility of the system. Weapon progression is fun\, taking yet more inspiration for yet another Final Fantasy\, this time IX with weapon-specific skills. The materia system is virtually untouched from the near-perfect execution in the original and summons are powerful boss battle-specific abilites that improve upon XV's misfire. There's lots of side stuff to do (colisseums and hard modes) for completionists but ultimately a bit unnecessary.What doesn't shine in the game are side quests and every non-story related. Sure\, RPGs have boring quests but this takes the biscuit. Everything is drawn out and needlessly dull. Traversal takes a long time\, conversations draw on and on\, and nothing super interesting comes as a consequence of completing side quests\, which is a shame. The game in this respect does not deliver an immersive experience. Considering the Midgar section of FFVII is 8-10 hours maximum originally\, extending this out to 30-40 hours was always going to be hard and unfortunately there is a lot of filler between the outstanding story beats from insanely long fetch quests to entire chapters crawling through tedious sewers or warehouses. Everything from the Train Graveyard\, however\, and especially the last 5 or so chapters are absolutely fantastic.Finally\, speaking of which\, the story. I loved what they've done with the story here if I'm honest. They've ironed out some weird 90s nonsense\, gave prominence to all the right characters\, highlighted the true weight fo Shinra's actions\, and set up for what should be a different\, but riveting continuation for part two. This said\, the aspects of \""destiny\"" completely new to the new iteration are pretty terrible. I don't see how the game or story merit from it at all\, and it comes across very Kingdom Hearts babbly nonsense. This doesn't detract from the core story too much but the prominence in the latter half is a bit bemusing.Ultimately\, this game is a successful update that out-did my expectations. I was genuinely emotional seeing this game unfold in front of me and despite some weak\, boring artificial extensions to the playtime and occasional dodgy new plot elements\, this is a heartfelt love letter to FF fans everywhere that I cannot see anyone being truly upset with.… Expand"
73558,FFVIIR,2020-06-22,9,A really nice looking game with an engaging combat system and lovable characters. Did not like the ghost nonsense.… Expand
73565,FFVIIR,2020-08-10,10,"The game itself is great! I don't know why the user reviews are small\, and prolly it's because it was review bombed\, or the ending wasn't that great for Final Fantasy newbies/ Karens that want a 1:1 with the Original even though it is a 'Remake' not a Remaster\, Trolls\, and much more. This game deserves universal acclaim just like Ghost of Tsushima\, or at the same level with The Last of Us II which  is hot garbage. Final Fantasy VII Remake is a gem\, whether or not you've played the Original or not\, but it's better if you did.Moving on\, the combat is purely. A masterpiece. I enjoyed every piece of it when I battle someone or something in-game\, it is a blend of FFVII's turn-based ATB System (Turn-based combat getting older and less used imo) + the modern action-based combat system just like in FFXV. Simply put\, the Old meets the New. Fantastic. Seems like the devs from previous Final Fantasy really thought of something new to create this from their past mistakes. What is only a bit of disappointing though is the Aerial Combat\, but it doesn't outweigh my love for this game. In Aerial Combat\, you can't cast skills and characters need to charge up momentum to jump high and attack flying enemies. This is realism though\, this is both good and a bit.. meh. Still love it. The combat is complete\, with attack/counter/defend/etc. commands\, but with the limit of ATB so no button spamming. Hard Mode tried my patience\, you will completely renew your strategy. Plus\, Jules will make you cry lol.The graphics in-game. The cutscene quality. The Shin-Ra presentation on Chapter 17. Very\, very astounding visual quality especially the latter example. They really put forth a lot of effort in this game\, and you can't say it's cheaped out on and/or rushed. The animations in-game is good\, when you step on a rock\, when you step up\, run the stairs\, etc. but it lags matching up with the levels most of the time\, but it quickly matches up on what level your foot is on the stairs. This is VERY MINOR and not a problem\, just my observation. Also\, Cloud's sword sometimes seems to glitch out on objects when he tries to sit on benches. Again\, not a big problem. However\, there are engine bugs (they say) that causes texture issue. A very noticeable example is the door at Stargazer Heights (Chapter 3)\, where the door is almost just colored and left without further details. Also\, some things are 2D and blurry\, go closer and they will become more detailed. I hope this issue gets resolved with a patch on the future\, or an update in PS5 and PC/Xbox releases. People hating on these issues giving it a 5 or lower must sure be fun to talk to\, huh? Not quite\, they'll brag about how sharp their eyesights are. Some cutscenes\, such as the Honeybee Inn in Chapter 9\, is just fabulous.The OSTs. Oh\, you know what to expect. Masterpieces. Nobuo Uematsu + Hamauzu and others? Really love it. You will hear remade music from the original for most parts of the game\, even though the music in the original did not play on Midgar\, Remake played various remade songs from FFVII OG outside Midgar. I truly appreciate the work they put on remaking Orchestral/Electronic versions of almost every song there is on the Original.This is where most haters/trolls/kids/first-timers of Final Fantasy/ KH Haters hate on - The ending of the game. Many people left confused\, with those uninterested to further seek or dive deeper to what happened rating this game 5\, or maybe even 3\, lower or just plainly 0. The ending leaves so many questions\, keeping ORIGINAL Final Fantasy VII fans questioning. It is indeed intriguing\, and we're in for a ride for the 2nd part. The concept of the Remake being episodic is also a factor people hate this project. They're expecting a 'whole Remake' for a game that is released naturally long spanning 3 disks (Discs 1/2 were longer than the last\, because the last only contains the last remaining bosses of the game). I see this having benefits - The devs can learn from their mistakes on this Part making Part 2 have greater quality. People also complain of them spending $60 every episode is out. You don't need to be poor in order to play this episodic project. These people also prolly got blinded by the microtransactions made in their Online Games. Pathethic. Making it episodic also means the Devs are maximizing stuffs on fleshing out the lore of FFVII. In the Original\, there were many parts where the screen flashes and little to no explanations were left\, but in the Remake - a scene\, or an AI-operated cutscene will explain it to you.As far as I can say\, FFVII Remake is a really good game. They fleshed out more unexplained parts from the Original\, put phenomenal graphics\, excellent gameplay and combat\, and many more. This is easily one of the GotY Material games out there\, along with Ghost of Tsushima II and many others. Would recommend this more to those who played FFVII Original\, to lessen people whining that really didn't plat the original.… Expand"
73573,FFVIIR,2020-08-15,10,The game has gorgeous models and effects. The story awesome too. I love this game.
73587,FFVIIR,2020-04-27,10,"very very good gamei love you final fantasy 7!!!action\, story\, character all fantasy!!!"
73593,FFVIIR,2020-04-13,10,A masterpiece!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!1
73594,FFVIIR,2020-06-20,7,"It was a nice game with its own beauty until chapter 9. Where this stupid minigames was not removed! The worth part of old FF7 is stil with us.  And \,  of course\, final chapter contain to many combat.p.S. All dificulties but Classic is trash and SHOULD be removed."
73595,FFVIIR,2020-05-02,10,"1617/5000Game of the year\, it is an incredible recreation of the classic\, improving it even more with more missions and getting to know the characters more than in the original you hardly even remembered them\, with incredible graphics\, a great Japanese dub and hours and hours of game even after passing the story\, in addition to adding things like the men with tunics and tattoos on the1617/5000Game of the year\, it is an incredible recreation of the classic\, improving it even more with more missions and getting to know the characters more than in the original you hardly even remembered them\, with incredible graphics\, a great Japanese dub and hours and hours of game even after passing the story\, in addition to adding things like the men with tunics and tattoos on the shoulder in addition to repeating about the Wutai war\, a fact that is not mentioned in the original\, these two things are things that they wanted to put originally but because of nintendo and the short time they had to transfer everything to playstation they could not put it\, and I love that now they put this\, I prefer a thousand times that they put here the original idea of ​​Final Fantasy VII before doing only the game that we all know\, Because to play the same\, there is the original\, and for the complainers\, it is better that it be by chapters so that they can calmly develop it and it does not happen as a certain series called Game of Thrones that ended up being a disaster .And for those who complain about everything\, a video game goes through a long development and it is seen that this FFVII remake has been done with love and care\, it is seen in the details that are here and there\, and if you complain about see some review of you tube you are some **** because the criticism of you tube most are to throw **** to games because yes\, and if you do not have the game you can not even think about it\, so buy it and play it and judge then And if you can't play it or criticize on pages sons of the great bit-ch\,what  **** the most is that shi-tty people like you criticize something just to **** gamesJuegazo del año\,es una recreaccion increible del clasico mejorandolo aun mas si cabe con mas misiones y conociendo mas a los personajes que en el original casi ni te acordabas de ellos\,con unos graficos increibles\,un gran doblaje japones y con horas y horas de juego aun tras pasarte la historia\,ademas de añadir cosas como los hombres con tunicas y tatuajes en el hombro ademas de repetir lo de la guerra de Wutai\,hecho que no se menciona en el original\,estas dos cosas son cosas que querian poner originalmente pero por culpa de nintendo y del escaso tiempo que tubieron para pasar todo a playstation no pudieron meterlo\,y yo amo que ahora metan esto\,prefiero mil veces que metan aqui la idea original de Final Fantasy VII antes que hacer solo el juego que todos conocemos  \,por que para jugarr lo mismo\,existe el original\, y para los quejicas\,es mejor que sea por capitulos para que puedan desarroyarlo con calma y no ocurra como cierta serie llamada juego de tronos que acabo siendo un desastre.Y para los que os quejais de todo\,un videojuego pasa por un largo desarroyo y se ve que este FFVII remake lo han hecho con cariño y esmero\,se ve en los detalles que hay por aqui y por alla\,y  si os quejais por ver alguna review de you tube sois unos mierdas por que las criticas de you tube la mayoria son para echar mierda a juegazos por que si\, y si no teneis el juego no podeis ni opinar sobre el\, por lo que compraoslo y jugadlo y juzgar entonces y si no podeis jugarlo ni critiqueis en paginas hijos de la gran puta\,que lo que mas jode es que gentuza de mierda como vosotros critique algo solo para joder juegazos… Expand"
73710,FFVIIR,2020-06-07,5,"This s*** is so padded\, the characters have a conversation about everything in every step of the way. If you cut out half the pointless dialogue the usual 30+ hrs to finish this game would probably drop to < 20.  Yes Tifa we know we need to hurry so stop having a 2 minute conversation about hurrying up and what could happen if we don't hurry every time we enter a new area."
73711,FFVIIR,2020-06-19,10,A true masterpiece! It went above and beyond my expectation. Hope they continue the great job they did on part 2.
73714,FFVIIR,2020-06-20,10,"Que belleza de juego madre mía. Cuantos recuerdos me trajo jugar este juego\, muy interesante como reimaginaron todo"
73721,FFVIIR,2020-06-22,10,Muy muy bueno graficante historia momentos buenos impresionante espero con ansias la segunda parte… Expand
73728,FFVIIR,2020-06-23,9,Almost perfectpro- characters remake nails it- game play- graphics- sound- storyIf you were fan of original game i recommend you buy this game
73729,FFVIIR,2020-06-23,9,"Stunning visuals and snappy rhythmic combat make even the most run-of-the mill enemy fights a complete treat. If you loved the original game\, give this one a look. If you didn't\, but enjoyed recent RPGs like Persona 5 and Dragon Quest 11\, you'll also find an immersive story to enjoy here."
73743,FFVIIR,2020-07-06,7,very nostalgic and really great soundtrack! sad thing is that it's kinda bloated and should have been the full game. plus the story not being very faithful to the original.
73748,FFVIIR,2020-04-28,10,All out great game. Story great and combat is fun. Cloud still kicking as and my man Barret still a hard ass
73768,FFVIIR,2020-09-26,0,False marketed as a remake when it is in fact a reimagining that changes almost everything for worst and is almost as messy as the work that have been done on the Kingdom Hearts franchise. They may ruin FF7 legacy with the next parts.
73769,FFVIIR,2020-04-26,7,Better gameplay than fifteen. Nothing special but passable. Worth a play through for ff fans and action rpg fans but not gonna blow any minds.
