94533,UD,2015-09-30,8,"História espetacular\, ótimos gráficos\, porém a movimentação dos personagens não é boa e o jogo é totalmente linear. Apesar dos problemas é um grande jogo.",true
94534,UD,2015-12-27,8,"Until Dawn is a game that demands a sequel. It has a great idea\, and should be expanded upon. The story is great in this game\, except that some questions are not answered upon the conclusion. The ending was also a little weak.",true
94122,UD,2017-09-08,7,"Let me start off by saying I was extremely hesitant about buying this because it was such a short game. I only did because it was on sale for $10. I am glad I bought it for sure.This game is hard to review because the story is based on your choices. You can play it multiple times and have multiple endings or scenes in the game. This is the only game I am actually looking forward toLet me start off by saying I was extremely hesitant about buying this because it was such a short game. I only did because it was on sale for $10. I am glad I bought it for sure.This game is hard to review because the story is based on your choices. You can play it multiple times and have multiple endings or scenes in the game. This is the only game I am actually looking forward to playing again.The only reason I didn't score it higher is because although the graphics are awesome\, the sound and characters facial expressions do not always match up with the dialogue. Also\, some of the characters teeth appear black\, lol. But\, my biggest complaint\, and I seriously do not understand how this game got released with this issue\, is the sound of the dialogue. The talking literally sounds muffled or like they are talking through a tin can. Look it up\, it is a known issue. it can be overlooked because of the gameplay\, but it is a bit ridiculous.This game has great replay value and definitely worth the $10.… Expand",true
94124,UD,2017-11-25,7,"The choices in this game have consequences\, dire consequences\, and it's really fun to see the butterfly effect and how it changes the story. It feels like a 90s slasher film in video game form and I commend them for sticking to that theme throughout the narrative. The cast dives into their roles and makes it work and the wife and I found ourselves switching to who we were rooting for toThe choices in this game have consequences\, dire consequences\, and it's really fun to see the butterfly effect and how it changes the story. It feels like a 90s slasher film in video game form and I commend them for sticking to that theme throughout the narrative. The cast dives into their roles and makes it work and the wife and I found ourselves switching to who we were rooting for to survive at the end of the game. The lore behind the games is pretty interesting\, the monster type not my favorite\, but I did like how the monster came to be. Some janky animations here and there\, but a good looking game overall. The interlude between chapters are a welcome treat\, until those go away. It ends abruptly\, which I wasn't too fond of\, but the ending credits interviews are a welcome treat. Not a bad game overall. 70/100… Expand",true
94123,UD,2020-10-23,8,"This is a very fun game\, and i enjoyed my time with it. The dialogue isn't the best and the story is just a little meh but other than that there's not much to complain about. 83/100",true
94127,UD,2018-02-01,8,"For a game that basically threw every horror trope imaginable at the wall and hoped it would stick\, I found the experience overall to be enjoyable.  I didn't find all the characters all that interesting but the story in general kept me engaged.  A bit late to this party due to an immense gaming backlog\, I'd say it's one of the better adventure games Ive played over the last year.",true
94305,UD,2015-08-29,10,"Well this is a fantastic game\, I love it\, great atmosphere and visuals\, the butterfly effect works really well so your actions do effect future events\, if like me you love horror movies you will dig this game\, is full of spooks and gore and it really manages to pull you into its world in part due to the well crafted and belevable characters\, this game is a real gem and one I know I willWell this is a fantastic game\, I love it\, great atmosphere and visuals\, the butterfly effect works really well so your actions do effect future events\, if like me you love horror movies you will dig this game\, is full of spooks and gore and it really manages to pull you into its world in part due to the well crafted and belevable characters\, this game is a real gem and one I know I will come back to over and over again as there is so much in it you will miss first time round\, fantastic stuff If you liked Heavy Rain as I did then this should be right up your street.… Expand",true
94432,UD,2015-08-28,10,This game is a masterpiece apart from the camera angles but from everything else this game is an absolute masterpiece anyone can live anyone can die in this game for me only 3 people survived but the graphics are amazing the gameplay for a survival horror interactive game is great and the story is awesome its focused on one part of the story then it completely changes it to a differentThis game is a masterpiece apart from the camera angles but from everything else this game is an absolute masterpiece anyone can live anyone can die in this game for me only 3 people survived but the graphics are amazing the gameplay for a survival horror interactive game is great and the story is awesome its focused on one part of the story then it completely changes it to a different point People say they dont understand dr hill I kinda do its all in josh's head with the therapist its his conscience or something like that so ye 10/10 for this game… Expand,true
94126,UD,2018-06-27,7,"More of a interactive movie than a game. The first act was a loads of dark fun. Yeah quite tense really and genuinely scary in some places. The second act was groan worthy\, because it went into pure flights of fantasy. I would of preferred if they had of kept the story grounded in reality\, because people can be generally more scary than anything made up. If you are into Telltale games then this is in a similar vein.… Expand",true
94125,UD,2019-01-29,9,Gameplay : 8 (Good for its genre but I am not fan of this genres' gameplay :))Story : 10 (I really feels something for characters they were that real.)Atmosphere : 9 ( Color palette and sounds are well selected and It gets you minute by minute ),true
94212,UD,2017-04-02,8,"Until Dawn is all about the story and the characters. At first\, it seems like a typical teen slasher horror flick but the direction of the story changes later in the game. The butterfly effect being the decision-making mechanism in the game has no major effect on the storyline itself which is slightly disappointing but it does not really detract from the experience that is on offer; it isUntil Dawn is all about the story and the characters. At first\, it seems like a typical teen slasher horror flick but the direction of the story changes later in the game. The butterfly effect being the decision-making mechanism in the game has no major effect on the storyline itself which is slightly disappointing but it does not really detract from the experience that is on offer; it is mainly used to determine whether characters survive the night. The storyline is interesting but what I really love is the atmosphere and the interaction between characters. It is not a long game but there is a replayability value if you do not get 100% completion in the first playthrough. Highly recommended if you are looking for something different.… Expand",true
94129,UD,2019-06-22,9,"It became one of my all time favourite games! A thrilling adventure\, with unique gameplay\, well written story and characters\, and a great replay value. It's also pretty easy to platinum. I can only recommend it.",true
94314,UD,2015-09-18,9,"Until Dawn is one of the best games on PS4 today. Me personally\, I'd recommend using headphones to get total immersion in the game. From the characters to the setting\, the ambient noise to the the little things like animals and the trees. The graphics are so buttery smooth. Although i encountered small bugs like tiny frame rate drops\, it never took away from my gaming experience. I wasUntil Dawn is one of the best games on PS4 today. Me personally\, I'd recommend using headphones to get total immersion in the game. From the characters to the setting\, the ambient noise to the the little things like animals and the trees. The graphics are so buttery smooth. Although i encountered small bugs like tiny frame rate drops\, it never took away from my gaming experience. I was legit scared during some parts of the game and I felt emotion for characters that died. The game isn't a candidate for game of the year\, but it is definitely one of the best sleeper hits. It definitely breaks away from the whole Video Game Horror genre. It feels like a definite breath of fresh air in the Horror genre.+Gorgeous Graphics+Complete Immersion+Great Voice Acting and Cast+Amazing Story+Replay Ability-Small Frame Rate Drops… Expand",true
94132,UD,2018-05-27,7,"Buena aventura gráfica\,o cómo se le llama ahora película interactiva\,Me gustan bastante este tipo de juegos\,y para mi es superior a los juegos de telltale.",true
94137,UD,2018-08-27,8,"A great and scary game where you definitely feel like it's a race against the clock\, but I had to dock a few points for the very unlikeable characters and the shift in the plot during the second half of the game. However\, it's fun to get the characters killed in various ways and it has good replay value. I'm hoping more games come out that are like this one",true
94436,UD,2015-08-27,9,"So much fun! During the game you get to make some really critical choices that actually have an impact later on (sometimes even under time pressure). And no one is safe! Everyone can die depending on your actions. Due to this fact you'll be on your toes for most of the time and makes you want to keep on playing!The atmosphere is perfect! It captures the creepy horrorfilm ambient reallySo much fun! During the game you get to make some really critical choices that actually have an impact later on (sometimes even under time pressure). And no one is safe! Everyone can die depending on your actions. Due to this fact you'll be on your toes for most of the time and makes you want to keep on playing!The atmosphere is perfect! It captures the creepy horrorfilm ambient really well. The soundtrack fits perfectly too.The graphics are great\, though the framerate can dip a bit during some scenes. And your character can get stuck in the environment sometimes.Overall\, I enjoyed the hell out of this game and I can't wait to get the Platinum trophy for it.… Expand",true
94134,UD,2020-07-12,8,"Koroche... horoshaia igra. Chisto na razok s druganami poroflit nochiu\, a takze poispugatsa tipo AAA STRASHNO. Estb seху devochka\, pitalsya ee spasatb kak mog. Sovetuyu\, esli uzhe ne vo chto igrat. (Blondinocka realno seху)",true
93749,UD,2018-06-03,9,"The whole story is a cliché\, but a well-worn cliché. It is true that the first part of the game is followed with less interest than the second part\, but it does not stop being interesting\, because that first part will serve to get to know the characters and\, why not\, maybe to know some that you Enchant and another that you hate him so much as to cause his death in your game.I have found the three plots interesting\, especially the connection between them\, since without any of the three\, we lose the other two.Finally\, the final chapter is very successful and intriguing\, with script twists and moments to exalt.… Expand",true
94136,UD,2018-07-29,10,"Until Dawn is my favorite game right now\, I just love how horrific and how breathtaking this is. Every choice you make draws your game\, I freakin' love this concept. I'm so passionate by the game. Every single thing about this game I found likable : the story\, the turning point\, the character\, the dilemmas and even the jumpscares. I need a second game.",true
94133,UD,2019-11-03,6,"Кинцо на пару вечерков\, совсем не страшное\, а местами даже смешное. Как для того времени очень даже.",true
94139,UD,2018-09-21,8,If you expect a usual horror survival game  then this might not be for you. Until Dawn is more of an interactive movie with lots of QTE. You also can roam around free during certain parts to find notes and stuff. The athmosphere is thrilling. The story is pretty cool and the plot twist is amazing. The graphics are good aswell and you might notice one or two familiar faces.,true
94140,UD,2018-11-30,8,"not a perfect game\, but an entertaining one with lots of interesting elements that lead to branching stories. Limited replayability though.",true
94138,UD,2019-01-22,7,"The concept is almost perfect\, but God\, I hate teenagers :) And they could have seriously give us more time for the timed button-minigames...",true
94144,UD,2019-04-03,8,Very good game with scary atmosphere and interesting story.Highly recommended for horror and detective stories fans.,true
94148,UD,2019-03-12,10,"I LOVE Until Dawn. Apart from the excellent acting and the genuinely scary moments in the game\, the butterfly-effect mechanic was just beautifully implemented. There are so many different ways you can screw up- and while some butterfly effect games go for more predictable routes (i.e. \""be a good person and everything will be chill\"") this one really brings some chaos into it; you can't takeI LOVE Until Dawn. Apart from the excellent acting and the genuinely scary moments in the game\, the butterfly-effect mechanic was just beautifully implemented. There are so many different ways you can screw up- and while some butterfly effect games go for more predictable routes (i.e. \""be a good person and everything will be chill\"") this one really brings some chaos into it; you can't take for granted that doing the \""nice\"" thing is what's going to keep your characters alive.… Expand",true
94142,UD,2018-12-09,8,"Un gran juego\, lastima que para mi gusto no sea tan rejugable como otros juegos del mismo estilo.",true
94143,UD,2018-12-31,8,"Игра шидевр! Просто лучшая игра всех времён и народов. Какая графика\, какой графон!",true
94147,UD,2019-01-23,7,"Everything is ok with this game except the fact that they lie a little bit when selling this as a \""infinite variations\"" game. I enjoy it like a child but then\, when compare my play with anothers and see the truth...just meh.",true
94149,UD,2020-10-30,8,"This was a good interactive movie\, scary and with an engaging story\, it gives you the illusion that you’re the director of a movie and you are the one to decide what is going to happen.But then again\, it’s just an illusion. The thing about any of your decisions can completely change the story in the game is not quite accurate\, after playing the game for a second time and makingThis was a good interactive movie\, scary and with an engaging story\, it gives you the illusion that you’re the director of a movie and you are the one to decide what is going to happen.But then again\, it’s just an illusion. The thing about any of your decisions can completely change the story in the game is not quite accurate\, after playing the game for a second time and making completely different decisions the story didn’t change that much\, the good thing is that after one of my playthroughs I managed to keep alive the people that I wanted since the beginning.Another thing that I didn’t like either was the overuse of startles\, you cannot call that scary\, it's just annoying.If you’re up for a scary thriller this is your game.… Expand",true
94145,UD,2019-05-08,8,"jogo muito bom parece um filme \, pra quem curte um terror vale a pena jogar ele",true
