62565,MGSVTPP,2015-12-23,6,"This is not a 10/10 game\, but it's not the worst ever\, and I feel like I'm being really forgiving for just giving it a 6. I'll give you the number of problems when I first played this game upon release. This is my open and honest opinion\, the people below me giving this game 10/10 are either delusional or fake accounts just tossing in as many reviews as possible to keep this at a score of 80. I'll try and not spoil this for anyone if I can help it.1. The story...It's easily the worst in the series and if you're a MGS fan that plays for the story\, you're going to be disappointed of how badly paced this game is.  The game throws you into an hour long prologue with no real gameplay other then \""run!\"" The cinematic's look pretty\, the cut scenes throw a lot of action at you\, but you'll not really do much of anything in this segment\, it's just an \""ooh ahh\"" moment. The tutorial is nice only because it shows you how much tighter the controls are. After the prologue though\, a wave of confusion sets in\, like why Ocelot reversed roles with Miller (Miller being pretty sadistic while Ocelot feels like the voice of reason\, which is weird considering previous games.) The main villain is easily the worst in the series\, and you don't even get to fight him in the end\, he ends up getting stepped on by Metal Gear\, it's just terrible. Basically he hates Zero and he wants to cause mass genocide for no real reason other then **** it.\""  Quiet is another character added just for eye candy\, which is fine\, honestly\, since they've done this to every female lead other then Meryl (somewhat.) But at least give her a better background\, having her butt naked so she can \""breath\"" is the worst game writing excuse to have a nearly butt naked woman running around\, That kind of **** is for horny teenagers stuck in moms basement. Come on...Psycho Mantis\, a long time favorite of the series is in this\, but plays a surprisingly small role\, and it baffles me that they contradicted themselves when making this game without thinking of the earlier games...Like hard drives (See MGS IV\, memory card easter egg.) Liquid is also in this but is never fleshed out either\, he's just there to cause trouble. None of your questions will be answered\, and if anything\, will leave you with more questions when the game abruptly ends. Why they chose not to focus on Zero and what made him the villain is beyond me.2. There's micro transactions in the game. They snuck this under the radar gents. It's a $60 game\, there's no reason why you should have micro transactions in a $60 game. If you defend this aspect\, you're an idiot.3. The open world isn't really open...There's 2 levels\, a very small Afghanistan and an equally smaller Africa\, neither really separate one another from being different other then one is desert\, and the other is a jungle\, and that's it. There are no actual large bases to infiltrate\, but medium sized to small outposts with a few checkpoints. It tries to give you the incentive to explore\, but after a few hours\, I guarantee you\, you will see not anything new\, and it turns into a chore when you need to hunt down specific targets to unlock more aspects of the game. (Instead of real story progression like how the game has always been). Hardly any wild life\, both in Africa and Afghanistan (I would know about the latter\, there's plenty\, believe me.) Both are just giant wastelands with pockets of outposts to raid.4. MGS has been known for it's stealth mechanics and promoting that sort of gameplay...There isn't a point and it almost encourages you to just full on rampage\, with some of the missions just outright denying you the stealth aspect. What made this game difficult was the stealth\, but there are so many people now-a-days who just want to run and gun\, I can kinda see why they did it this way. There is still stealth in this game\, but it's a joke. Camo is definitely worse then III and IV. Want to change camo? Air drop it in! That's stealthy! It breaks a lot of the stealth immersion which is a damn shame.5. Snake isn't really Snake...As a character mind you\, but he just acts like a mopey idiot. He says maybe a total of 40 lines in the entire game.6.    A lot of the locked items takes hours if not days to complete. That's outright stupid in my opinion and it belongs in ****ty facebook aps. Don't agree with me? Have fun sitting there waiting to complete your \""research\"" for 3 hours. That isn't fun\, sorry.7. For a guy with an army at his beck and call\, you sure don't do anything with them. Sure you can switch characters but what is the point? It's a merc army\, and yet I never interact with them at all. Totally missed out on what could have been a great game mechanic. Dropping the ball and sending them out on missions and...You guessed it\, takes hours.8. The gameplay is actually great\, plenty to do after you unlock everything...Which takes an absurd amount of time\, even for an MGS game. But again\, you'll get bored quickly.Ran out of room sadly.… Expand",true
84317,MGSVTPP,2018-03-18,10,"Metal Gear Solid 5: The Phantom Pain is a gameplay marvel\, rewarding intelligence and creativity in a way few games do.",true
84228,MGSVTPP,2020-11-05,10,"Um dos melhores jogos de PS4 que eu já joguei\, Kojima foi um gênio nesse jogo",false
84229,MGSVTPP,2020-06-04,10,Even though the games story is half finished the game is still a masterpiece,true
84336,MGSVTPP,2018-07-25,8,"The gameplay is very nice\, a good evolution from the earlier Metal Gear Solid versions into an open worldish design. It feels unfinished though\, the ending does not feel like a real one\, so only 8 out of 10.",true
84385,MGSVTPP,2019-10-30,10,"Kojima is a genius. The best tactical stealth action game I've played. Even though this is not a 100% finished game in terms of plot\, in terms of gameplay it has no equal. Hideo\, thanks for some of the best games in the industry.",true
84386,MGSVTPP,2019-10-30,10,"Кодзима Гений! God save the Kojima Игра великолепна\, графика приятна\, даже выполнять все 157 побочных заданий интересно.",false
84387,MGSVTPP,2019-11-01,10,"Jogo sensacional\, modo Stealh aperfeiçoado com maestria\, história incrível\, possui um modo multiplay diferenciado além do MGO\, no caso o modo FOB que é uma experiência diferente totalmente subestimada pelos fãs.",false
84005,MGSVTPP,2016-04-22,7,"el juego es muy bueno y disfrutable hasta cierto punto ya que se hace muy largo y aburrido\, mas o menos por la mitad no estoy seguro pero realmente me cansa este juego o me cansaba porque ya lo pase pero creo que pudo ser mejor es mi simple opinion",false
84013,MGSVTPP,2016-04-13,8,Game play and graphics are top notch.  If you like stealth games this is probably the best ever.  The whole defend your base micro-transaction thing is stupid and greedy.   The story's a little wonky.  Still one of my favorite games to play and replay.  Not sure why Konami nuked the franchise.,true
84021,MGSVTPP,2015-09-02,9,Ponderously slow to get going to the point it makes you switch off. What's the point of endless crawling around a hospital floor effortlessly avoiding seemingly deaf and blind soldiers. Total stinker.,true
84022,MGSVTPP,2015-09-26,10,"A master piece.Visually stunning.Super fun to play.Very interesting story.Controls are very accurate.Nice score\, music and voice acting.To those all feminazis and white knights complaining for one of the characters being too sexy... please step away and do not try to taint this masterpiece.",true
84230,MGSVTPP,2020-06-12,6,"As a fanboy of the series\, this installment has really disappointed me. MGS is know for story and there is barely a decent one here that fits the saga. On the other hand if gameplay is your shtick then you will enjoy this as it has some of the best action stealth gameplay I have ever experienced.",true
84231,MGSVTPP,2020-06-19,6,"I had real haigh hopes for this one specially with those traliers and years of making but sadly it feels so rushed especially the story specifically the story\, graphics and gameplay is great but story is just bad",true
84272,MGSVTPP,2020-08-01,7,"Este juego me gusto y esta muy bueno pero la historia al estar inconclusa perdio mucho potencial ya que despues de pasarmelo 2 veces y desbloquear la \""ultima mision\"" es obvio que falta la verdadera conclusion pero debemos conformarnos con un juego sin final :(En gameplay y rejugabilidad si esta bien y me gustaron las mecanicas ya que los unicos metal gear que jugue fueron este el rising y el peace walker y megusto la evolucion que tuvo en terminos de movimiento le pondria un 8 o 9 si fuera un juego completo pero desgraciadamente solo nos queda como continuacion el survive y no gracias… Expand",false
84089,MGSVTPP,2019-12-09,0,"Good ideas\, but the gameplay and the game itself are pure crap with the Kojima flag on top of it just to sell more copies.",true
84090,MGSVTPP,2015-11-13,7,"Awesome game\, but not for me. Game have a lot of options\,but i think  less is sometimes more. Gameplay is good\, soundtrack epic\, but any missing for me.",true
84273,MGSVTPP,2020-08-05,10,hshehwhwhwhwhwhwhehehehehehehehwhwgwg3g3gegegegeggegegegeegegefefeegegegegegeggegegegegegeegrggrrrggrgrgegegegrgegeegeheheheheh3h3he3hg33gebehehegegegegegegeggregegegrggdydxyeu828w85858685848eoekdjnxnxxbbd,false
84274,MGSVTPP,2020-08-13,8,"Good story\, interesting characters\, cute dog... That's all you need to know",true
84275,MGSVTPP,2020-08-16,9,جزء أخير من سلسلة جميلة ولو أنني لم ألعب سوى هذا الجزء لكن لا ينكر عاقل على روعة السلسلةجزء قدم عالم مفتوح وحرية في التجسس أو الهجوم المباشر وقصة متعلقة بالأجزاء السابقة,false
84345,MGSVTPP,2018-10-15,9,This game is one of my favourite games. Its a must play and i have over 100 hours put in it. I always come back to it when I am bored. Only negative thing is the repetitive side ops. But with a great and fluid gameplay and a good story MGS V is a must have for any gamer.,true
84153,MGSVTPP,2020-02-04,10,Very very good game for this cost. Game have a perfect steals and gameplay. It’s my liked game what I play.,true
84163,MGSVTPP,2020-02-21,10,It's a legendary masterpiece.  I liked the game in every respect despite the deletion of the last chapter and the mission of 51 The blame falls on Konami. Nevertheless an epic story.  Addictive Gameplay. The music and cinematography was very great.  Thank you very much Kojima,true
