90450,Y0,2019-05-09,10,"Dude\, i god damn love this game and this franchise\, its soooo good\, 0 is a prequel to the series and is an EXCELLENT starting point for newcomers\, its amazingly good\, great\, testosterone filled boss fights\, PHENOMENAL music\, a crapload of side content that is ACTUALLY fun (weird right?) and worth doing\, the entire game was made to be fun (contrary to the \""AAA\"" games that infest the gamingDude\, i god damn love this game and this franchise\, its soooo good\, 0 is a prequel to the series and is an EXCELLENT starting point for newcomers\, its amazingly good\, great\, testosterone filled boss fights\, PHENOMENAL music\, a crapload of side content that is ACTUALLY fun (weird right?) and worth doing\, the entire game was made to be fun (contrary to the \""AAA\"" games that infest the gaming market nowadays)\, i couldnt possibly recommend this game more\, i can safely say\, after 23 years of living on Earth\, Yakuza 0 is my MOST favourite game ever\, the Yakuza series as a whole is my MOST favourite gaming series ever\, AND the development studio behind the Yakuza games\, Ryu Ga Gotoku Studio is DEFINITELY my favourite gaming studio ever\, needless to say\, this game gets 100 out of 10.… Expand",true
90459,Y0,2020-08-11,10,Baka mitai kodomo na no neyume wo otte kizu tsuiteuso ga heta na kuse ni\nwaraenai egao miseta\n\nI LOVE YOU mo roku ni iwanai\nkuchibeta de honma ni bukiyou\nna no ni na no ni ****\nsayonara wa ieta no\n\ndame da ne\ndame yo dame na no yo\nanta ga suki de suki sugite\ndore dake tsuyoi osake de mo\nyugamanai omoide ga\nbaka mitai\n\nbaka mitai hontou baka ne\nanta shinjiru bakari de\ntsuyoi onna no furiBaka mitai kodomo na no neyume wo otte kizu tsuiteuso ga heta na kuse niwaraenai egao misetaI LOVE YOU mo roku ni iwanaikuchibeta de honma ni bukiyouna no ni na no ni ****sayonara wa ieta nodame da nedame yo dame na no yoanta ga suki de suki sugitedore dake tsuyoi osake de moyugamanai omoide gabaka mitaibaka mitai hontou baka neanta shinjiru bakari detsuyoi onna no furisetsunasa no yokaze abiruhitori ni natte san-nen ga sugimachinami sae mo ****na no ni na no ni ****miren dake okizarihonma ni roku na otoko ya naisoroi no yubiwa hazushimasuzamaa miro seisei suru waii kagen mattete mobaka mitaidame da nedame yo dame na no yoanta ga suki de suki sugitedore dake tsuyoi osake de moyugamanai omoide gabaka mitaihonma ni roku na otoko ya naisoroi no yubiwa hazushimasuzamaa miro seisei suru wanan na no yo kono namidabaka mitaiI think I don't have to say anything else… Expand,true
90448,Y0,2019-06-07,10,"YAKUZA 0 is the best game ever made. It's not an easy task to put together a plot that incites interest of the player\, a functional and fun combat mechanics\, memorable OST\, not to mention an infinitude of side content without quality pending more to one than to the other\, but SEGA reached the sun with this game. Although I love the other games of this franchise as well\, no one can beYAKUZA 0 is the best game ever made. It's not an easy task to put together a plot that incites interest of the player\, a functional and fun combat mechanics\, memorable OST\, not to mention an infinitude of side content without quality pending more to one than to the other\, but SEGA reached the sun with this game. Although I love the other games of this franchise as well\, no one can be compared to 0.… Expand",true
90338,Y0,2019-02-22,10,"One of the best story in video games. Grudge\, Vengeance\, Estate\, Money\, Business. Great\, interesting\, funny gameplay. 9+/10\, must have for PS4 owners!",true
90403,Y0,2018-03-09,10,"I had so much fun every moment with this game. Kiryu and Majima are such awesome mains. The story is so interesting that I found myself pulling off 5-hour sessions because I could not contain the hype.If you were expecting a Japanese GTA\, you're wrong. This is a complete original. Even if this isn't your type of game\, you have to try it.",true
90390,Y0,2020-10-04,10,Creo que es el mejor Yakuza que se ha hecho nunca (me faltan por jugar el 6 y 7).Coge todo lo bueno que tienen los otros Yakuza y lo lleva al siguiente nivel. Se merece un 11 solamente por 24 hour cinderella.,true
90300,Y0,2017-10-15,10,Great entry into this awesome franchise so much content though Yakuza 5 has the biggest amount in the series a great story though 2 is good and 2 ctities and you can now play as Majima :),true
90398,Y0,2020-11-23,9,"Honestly this game is incredible and more people should play it\, I am in love with this game and it's franchise. 9/10",true
90399,Y0,2020-11-23,9,"Honestly this game is incredible and more people should play it\, I am in love with this game and it's franchise. 9/10",true
90237,Y0,2017-06-20,8,"One of the best games in the serie for sure. The game has  several of hundred of  hours of gameplay if you desire. The game is really enjoyable\, and  it has a little bit different way of earning money than in the other games. It's fun\, but after a 50 plus hours it starts feeling a little bit repetitive.",true
90401,Y0,2019-10-14,7,"My first dive into the Yakuza series is filled with WTF humor and old school relaxing beat them up.A constant \""WTF Japan\"" ride from start to finish with a melancholic story and pure awesome bowling game.",true
90402,Y0,2020-07-10,10,"The best Yakuza game there is in my honest opinion\, Yakuza 6 was actually a lot worse than 0",true
88558,Y0,2017-01-25,0,Being an all time fan of the yakuza series I was deeply dissapointed with this long awaited sequel. The graphics are downright horrible and the gameplay is not only boring but feels nothing like its successor. Do not waste your money on this horrible milking cashgrab,true
90313,Y0,2020-04-23,9,"This is my first Yakuza game and I really loved almost everything about it. The humor was excellent\, the  variety in the gameplay kept things fresh and interesting\, and the underlying story was compelling and made me really care about the characters.",true
