93973,Order1886,2015-02-20,10,Excelente juego es evidente que si tiene muy poca duración pero la diversión que me dio para esa cantidad de horas fue un deleite que hacen que merezca este 10 que le estoy dando!
93574,Order1886,2015-02-22,10,"This game is fantastic!!!Its  one of the first real time game\,all of the game subjects are amazing\,graphic \,story \,sound and musics are amazing\,RAD  working  on this game over 9 years\,and its not right to take this score\,people never understand!!!!i give 10 to this game… Expand"
93575,Order1886,2015-02-23,8,"This was a very enjoyable game. Great voice acting\, great graphics\, and great story.  My only problems with the game were limited controlling\, one camera to use at all times\, and crappy aiming/shooting.   I had a really fun time playing this\, just wish was a tad longer\, still a great experience overall."
93576,Order1886,2015-02-23,5,"This game is a waste of time\, money\, and effort. My friend and I played through it in tandem\, switching off at levels end\, and completed it in 6.5 hours. Total garbage this game is... if you must play it\, rent it."
93577,Order1886,2015-02-24,10,"This is a unique game. The game has an interesting story\, beautiful graphics and excellent gameplay. This is one of the best exclusives for the PlayStation 4."
93618,Order1886,2015-03-03,9,"Ein wirklich gutes Spiel\, mit einer toller Story. Die Kinoreife Inszenierung hat mir sehr gut gefallen. Negativ ist das die Spielzeit doch sehr kurz ist und auch auf schwer nicht wirklich eine Herausforderung ist.  Leider bekommt das Spiel nicht die Anerkennung die es verdient hätte."
94009,Order1886,2018-07-24,10,Best Looking PS4 game ever? It might just be. Play this game alone for the graphics. It is amazing looking and plays similar to Gear of War. There really is no reason for reviews to be so negative on this game other than the lack of other modes.If you want an amazing single player game for cheap pick this up now.
92980,Order1886,2015-02-25,9,"Took me ten hours to beat it on medium\, and I enjoyed every bit of it.  Not many games out there that are set in the late 1800s\, and the graphics are so good that it helped me get immersed in it.  The final scene in the game has me excited about a sequel.  Liked this game enough that I won't be trading it in\, I'm going to try for the platinum."
92996,Order1886,2015-04-26,8,"Really enjoyed this game\, definitely worth a play if you enjoy cinematic games\, only a few flaws\, the main one that it's a bit short\, but 8 think I put around 8 hours into getting the platinum for this game which is well worth it for the £20 price tag.Excellent story\, satisfying gameplay\, stunning graphics\, worth a try unless you're a die hard FPS fan."
93106,Order1886,2020-11-06,7,"Gostei do jogo\, tem uma boa história\, gráficos incríveis\, melhor do que muitos jogos atuais\, a gameplay é simples\, funciona bem\, o grande defeito do jogo é a duração\, na minha primeira jogada devo ter levado umas 6 horas para terminar\, em menos de 12 horas você platina\, então é bem curto."
93107,Order1886,2020-11-06,7,"Gostei do jogo\, tem uma boa história\, gráficos incríveis\, melhor do que muitos jogos atuais\, a gameplay é simples\, funciona bem\, o grande defeito do jogo é a duração\, na minha primeira jogada devo ter levado umas 6 horas para terminar\, em menos de 12 horas você platina\, então é bem curto."
